R,A,V,D,E,S,S
1.0,-0.5782922955449843,-0.6736338054122744,-0.4747215683695847,-0.5007674568327448,-0.395060919064969,-0.20507226720632707,-0.43839818815985276,-0.18694315115005408,-0.14200035017346707,-0.14029918105292088,0.030681041985271336,0.05222752520349104,0.01945883802683067,0.06862231341279808,0.1054305768436806,0.19203269931709085,0.1745340369528966,0.24993891170750318,0.3232316477736839,0.3067512667503364,0.23869910732135416,0.27623833072659254,0.2528607908823295,0.2290924891996783,0.20240436890519647,0.11003135284662305,0.13745797976662474,0.04546981106111034,-0.0025092076458874224,-0.0052182160360742125,0.007287570146120077,0.07035278954447263,0.09981650882913921,0.1292177404768991,0.11818833322765741,0.10132998348844993,0.19108571359390725,0.20801884639238905,0.26647609296592917
-0.5782922955449842,0.9999999999999998,0.6955270693298309,0.7937369259378791,0.7875837039132583,0.5225365058162437,0.4604330344732609,0.44140104686472587,0.20838469931871925,0.4114582757404828,0.19495815550882303,0.14593773557389242,-0.06283919066331554,0.2069118592995118,0.1079817540488553,-0.1580511779782116,0.00649197908949865,-0.08052887671178785,-0.3871044036065594,-0.24598612357078695,-0.3283130379983483,-0.360530185095103,-0.21043265895861668,-0.2502387266036086,-0.22513743100593095,-0.12089914379447288,-0.1631461287585097,-0.08345283766277056,-0.14702573982717856,-0.08547781389714039,-0.1375100988667379,-0.10709252950659882,-0.13305717690418037,-0.14085484340337148,-0.15938509249524951,-0.120998781351747,-0.06724608592533088,-0.06598047773784377,-0.053538318280325035,-0.06680665689935131
-0.6736338054122742,0.6955270693298308,1.0,0.6011555768475945,0.7333633993938299,0.6703248812518681,0.510599186976614,0.6018133258873716,0.12575885040183235,0.4248918245304618,0.1882000484776642,0.10808689281747964,-0.05881462683241469,0.17801040779875762,0.09469708086675895,-0.1137127780606985,-0.02044050811972731,-0.01468675436352253,-0.3209352807809787,-0.209391222283506,-0.2322533333413122,-0.2851344449851032,-0.14564365594525286,-0.17966426207759056,-0.21325659715875528,-0.12054891046794618,-0.1758708834181487,-0.10399714745808455,-0.12383380818139593,-0.0688497965047557,-0.09332942349255391,-0.07180099115944544,-0.10198607371782285,-0.1041250424478322,-0.14238634890790505,-0.10429935490815885,-0.030745732244450468,-0.050896061629888065,-0.038132388700318265,-0.06980525773915278
-0.4747215683695847,0.7937369259378793,0.6011555768475945,1.0,0.7369936216478941,0.5201235124038864,0.5703112365004909,0.4524970313078268,0.3676206608762214,0.38568879862280253,0.2908942954524624,0.3063742407211312,0.09689970065120451,0.3119455954819732,0.25310283860980154,0.014342884039743558,0.13642626550115614,0.07669561752871859,-0.23482600418314914,-0.13843846609726718,-0.21675159641022415,-0.27143285385011273,-0.15891124856180747,-0.23374324433679364,-0.21925170992598794,-0.1530095461061621,-0.20963997544740104,-0.1324888196156431,-0.13943421559262859,-0.0937081310577862,-0.13368687649815558,-0.12143560649651537,-0.1463689828586082,-0.1494951979485441,-0.13377349377739436,-0.10257086937713276,-0.07011735507334262,-0.08654711874617543,-0.06642696114825623,-0.06711975807045298
-0.5007674568327448,0.7875837039132584,0.7333633993938299,0.736993621647894,1.0,0.5817817890354923,0.5978734027998317,0.45656922917996295,0.2329798088024809,0.5820367051140919,0.16793507613746378,0.33776799562940163,-0.005093309755175583,0.3424855969884379,0.20112598673539178,-0.1200877457318387,0.0936402035453332,0.007758511139821727,-0.3213385228743173,-0.15071011466119436,-0.25099411651000886,-0.2916821319650815,-0.14263056650281733,-0.18167036836315636,-0.22131703872638916,-0.12232617478550452,-0.19410530557005884,-0.06816318408512058,-0.16772443968702413,-0.10006190429012024,-0.15936459452749965,-0.12226632111013874,-0.08891096222861099,-0.05710241279026374,-0.1360276715925511,-0.1130621979812624,-0.02732408639527261,0.04964007247459371,0.07631319059167123,0.05225805399753876
-0.39506091906496904,0.5225365058162437,0.670324881251868,0.5201235124038864,0.5817817890354923,1.0,0.5481588723583379,0.4549043653066347,0.257298415243539,0.49749501505666127,0.2827300053195204,0.2299581726736993,0.26052996604327244,0.27322975905096064,0.36687963464584433,0.060165467859290264,0.23027057603047701,0.26693929191951316,-0.06144402790125493,0.03039539760474079,-0.03205005317978162,-0.0499357179468687,0.017865492676697983,-0.07324816598153186,-0.08286352788754262,-0.09354757966883828,-0.10341527710183901,-0.10063881412399095,-0.09978712111359318,-0.04608486520529898,-0.10255617973024225,-0.1084439829943077,-0.09201415418261912,-0.06799840931590241,-0.10987570033242698,-0.160602223226903,-0.09415023003656267,-0.028783584026650162,0.022872706630978436,-0.02821079583627337
-0.20507226720632707,0.4604330344732609,0.510599186976614,0.5703112365004909,0.5978734027998317,0.5481588723583379,1.0,0.3520243921267691,0.2752487489172172,0.5689949941761081,0.3067179876378978,0.31408346545926985,0.1601780408516654,0.3720213157632748,0.252646821606086,0.08149953149571557,0.18341241966496918,0.19175621645309754,-0.10846622655890917,0.009894785515037302,-0.09644124228312717,-0.1718623878647702,-0.04104412873569649,-0.16377622708851636,-0.17484235468786266,-0.14469319785170065,-0.1890591561309004,-0.09041077776673109,-0.17864377198576448,-0.13435570354900547,-0.2037838152719214,-0.17659649745401565,-0.11190206606475728,-0.060529822525376996,-0.07551290919836216,-0.11363679729174103,-0.07579541593964735,0.041518974656664986,0.08677103515188898,0.10056541398886629
-0.43839818815985276,0.4414010468647259,0.6018133258873715,0.45249703130782687,0.45656922917996295,0.45490436530663464,0.3520243921267691,1.0,0.1819047196706291,0.38476079727470347,0.46152716328854093,0.11558993197556758,0.18427457057743143,0.16602171695543771,0.26122639518863655,0.09651801493340008,0.08147387508841156,0.14938507043942736,-0.025358710465625843,-0.06735365260758487,0.002124850581021791,-0.06128079923052136,-0.01495508149706504,0.002291609085761125,-0.0462913828294164,-0.011685005096866492,-0.0842199071414124,-0.06740643940440846,-0.0028152760308576413,0.023138504767753875,0.008343297849474548,0.012511865098733938,-0.09824653849340607,-0.14146266237864433,-0.03389346293145235,0.047662251874210394,0.05415348605693119,-0.05583833522591234,-0.05308635351741369,-0.04670836370684
-0.1869431511500541,0.20838469931871922,0.12575885040183235,0.36762066087622136,0.23297980880248093,0.25729841524353897,0.2752487489172172,0.1819047196706291,0.9999999999999998,0.014712654010627133,0.49364840502432183,0.41248772059916206,0.22095102490061944,0.35828467662000135,0.1580955911002875,0.39706284238155337,0.19650923656326946,0.13960017794684332,0.2555926237120146,0.19867261943542322,0.03019017571208517,0.17415739051928728,0.007020465506347228,0.06387849726274172,0.055655687059203866,0.01394957926515039,0.01612471504074937,0.0941457166255589,0.0665644954499902,0.14600547094765182,0.10918591508259874,0.08212394638782712,0.035287287648426785,0.08695911420012672,0.09387547817825882,0.08587206995587382,-0.005855091664848043,-0.01433425514588411,-0.09302235724713097,-0.06538786837334593
-0.14200035017346707,0.41145827574048277,0.42489182453046187,0.38568879862280253,0.5820367051140919,0.4974950150566612,0.5689949941761082,0.38476079727470347,0.014712654010627133,0.9999999999999998,0.1497334012062488,0.4022826993846252,0.1513335079714732,0.22118041581456696,0.3454779805131339,-0.10253272056466917,0.24995596491413086,0.13852977747849482,-0.16658647922852143,0.010957613179869019,-0.09123721263338955,-0.18809964600275678,-0.020152733828197548,-0.11050861963025456,-0.1455219601826739,-0.09170161143244694,-0.14690573947020655,-0.06989972666876852,-0.20882574621458871,-0.15148236092851075,-0.18341421269590913,-0.13308839882934964,-0.08937920523935929,-0.13389372849622644,-0.15713381256817305,-0.11395567749906707,0.023812882494899212,0.0902121359067184,0.09578678564868702,0.09049061113360483
-0.14029918105292086,0.19495815550882306,0.1882000484776642,0.2908942954524625,0.16793507613746378,0.2827300053195204,0.3067179876378978,0.46152716328854093,0.4936484050243218,0.1497334012062488,1.0,0.2829119698006501,0.42776184811138973,0.35974815978854163,0.17729902059937994,0.31582950197233695,0.10766101980012231,0.1589471182382672,0.0825440977851824,0.10273857121924028,0.11033611655988788,0.04282811730784046,0.053071211033337506,0.043455686043934856,0.01206673782646538,-0.03155335352954072,-0.08246334163412372,0.013996934118092075,0.008989713444972592,0.06349101200550653,-0.0011316561021789892,-0.02868080389725758,-0.1414460512765284,-0.07238963361601615,-0.023527484629771795,-0.01775863850122217,-0.09565506044368412,-0.11889959871292073,-0.11484093038092391,-0.03334141046189482
0.030681041985271336,0.14593773557389242,0.10808689281747966,0.3063742407211312,0.33776799562940163,0.22995817267369928,0.31408346545926985,0.11558993197556758,0.41248772059916206,0.40228269938462524,0.2829119698006501,1.0,0.3270803126692927,0.5276291828724384,0.4263465732958148,0.14849852301831667,0.349841365916403,0.16453634664134467,0.04136855138591506,0.09131185041240389,-0.01404907051699388,-0.028688654311731756,-0.031214430530417826,-0.060009566240207673,-0.14594366187182575,-0.1322697246123451,-0.247678090319129,-0.17009918184163858,-0.20877728411371294,-0.11156327478738884,-0.10163509677206518,-0.07605692817189927,-0.07438194707992936,-0.055378291821399625,-0.05663213408919342,-0.0021984013334721986,0.022034246017984354,0.05405150140521975,0.07393930481357304,0.07509167975186914
